User Id,User Name,Email,Job Title Id,Platform Role Id
ea569f71-4df5-41c7-a303-2e35292f1627,Marcus Moreau,marcus.moreau@example.com,46619af7-bee0-435c-80eb-35907d9cf170,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
ae4b47c6-808c-452b-b8e6-b76c5fb6c358,Rania Rossi,rania.rossi@example.com,73c95403-e79d-4977-81ab-61fb0990b476,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
847c0ae1-e285-4c47-8843-eeec65a47de9,Pedro Nakamura,pedro.nakamura@example.com,fefcb0a9-5e35-41a7-baa7-2be57bddf02d,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
f4c81a5a-1908-4766-b4b7-86b1ada37454,Indira Khan,indira.khan@example.com,f9b6641f-c902-4b47-944b-e2e5f714a16c,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
4012952a-735d-401b-8d19-1cf9b801f814,Soren Ahmadi,soren.ahmadi@example.com,3813af36-62d5-4ace-ab6e-8ac947a5d950,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
d8f26e0e-3e47-4ad8-935e-1fed3cbe1e3a,Gabriela Abebe,gabriela.abebe@example.com,16b3fed4-6271-46f6-8204-f7961c952cbd,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
7a4ba70e-b04e-4737-b9ab-1940f8cfe177,Aaliyah Reddy,aaliyah.reddy@example.com,97c68fc9-8476-4fba-8383-fa958bb1f3ea,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
f9598f33-2770-4e2a-a97d-5f5570303f58,Mateo Romano,mateo.romano@example.com,d6bc34b5-23b3-4f72-9d16-0919e21b2a64,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
7a3d40cd-cc7c-4d1e-bce0-f125242d1643,Priya Oyelaran,priya.oyelaran@example.com,d318bf37-a704-4e8c-be2c-71d22e727a18,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
2e145278-c05b-4c3f-8b40-0d9ff0d177d4,Liam Andersson,liam.andersson@example.com,295aa200-dc36-4b74-b4b7-40b2d3582b44,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
9a786030-31b7-44f6-93a7-0632651d9975,Fatima Diallo,fatima.diallo@example.com,e62a3f06-ef11-46f4-be18-2d4c6bea66d1,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
3b70cb52-fe22-4123-bc4a-b3a8d51c5624,Chen Mbeki,chen.mbeki@example.com,03659020-6917-439f-83c1-148d9b8099e7,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
30d5cdc1-bd4a-43f2-a3c3-73205907e06d,Sofia Haugen,sofia.haugen@example.com,92a3a80c-a849-400f-af09-583f77539f44,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
2f39a26e-9e83-4eb3-a906-e10a0a804c98,Kwame Osei,kwame.osei@example.com,4bd88819-8aff-46ad-8e23-b0bb7e9699b0,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
f890ed47-22d7-4379-bafa-698951ef64eb,Yuki Tanaka,yuki.tanaka@example.com,b93e9286-f295-4ec5-8793-86eb6fead1c8,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
1357fa11-68d3-45b9-93b4-ef870bb58aca,Diego Eze,diego.eze@example.com,fda02fc4-8023-40bc-8ae9-961a4f962d62,5b37c228-6d21-4187-b8a2-3139a9a420a4
f2d829f5-a99f-4f0e-af98-31dbe21ffa92,Amara Ramirez,amara.ramirez@example.com,ab3f693b-d022-480a-a3a0-13755d5e21fd,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
5bcc89cb-29e1-4d47-9137-8c560e91a9c0,Noah Vasquez,noah.vasquez@example.com,674671b6-8bb3-46b4-89d8-fd2d3ced8f51,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
9b84d2d5-c79e-4a12-bb03-394e76fb386c,Ananya Hassan,ananya.hassan@example.com,82854fc1-d670-4a59-9616-c99acdd8b951,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
c291b923-177f-4ea1-ae73-0f1b12e5c44f,Omar Al-Farsi,omar.al-farsi@example.com,5db77c3e-b5f4-42b6-9e9e-c8cff6105516,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
ba081171-96d7-42b8-a139-26c93bcf6a5b,Isabella Chowdhury,isabella.chowdhury@example.com,5c8eff8b-2bae-4a21-8a27-bc6aa66297df,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
bd65d9e8-b652-476e-b629-6e3986ceb653,Jamal Dubois,jamal.dubois@example.com,94d9153d-1b13-4e2b-95d5-8311ea3d15ad,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
65017924-8662-43e4-8dbd-79bbe47ceef4,Mei Haddad,mei.haddad@example.com,247b4f90-a788-42db-aa4b-a6971c97276a,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
c27cf87e-2e4a-4fa8-98ed-46e8538b663a,Lucas Ferreira,lucas.ferreira@example.com,627296d5-9796-466d-896b-03b066446030,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
a95cbf1e-dd67-4788-a453-b27c558367f1,Zara Petrov,zara.petrov@example.com,b9990e62-40be-462e-b80b-dbf8e367e6be,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
fce59945-3780-479d-89bc-dccf266b6064,Hiroshi Iqbal,hiroshi.iqbal@example.com,85fa7775-0bed-40d7-b3a9-f2d5e11f4d39,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
54b60b7d-4af4-4027-b7d9-1b0a53fb7d50,Camila Yamamoto,camila.yamamoto@example.com,b801f3a7-adcd-4582-85d6-bed0b987cdbe,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
365d05df-5411-49aa-b6c7-6021bc5c9739,Tariq Garcia,tariq.garcia@example.com,079fdeb3-1809-4a93-af57-c79279a588db,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
d23363c3-4c26-4012-93ee-663eedb63438,Ingrid Sharma,ingrid.sharma@example.com,92e4c07a-2828-4756-a08f-ed11f523b7cb,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
f1a5b11b-2076-45a2-a04c-0d7beae054c9,Santiago Adeyemi,santiago.adeyemi@example.com,b4d362be-acea-442a-a5e1-5c4f49e7eaa2,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
26b43761-ac51-41da-a6b5-a10e65a59211,Leila Okafor,leila.okafor@example.com,2b3d6db6-ac3c-483e-9c32-dd06f62de0de,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
1cce3a07-a55c-43d4-a760-f744bc574e68,Andre Silva,andre.silva@example.com,9aef9125-80c7-46b9-b89c-caba1839cdf4,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
4082e795-7672-4dff-8ec3-b11f1bbb6512,Nadia Fernandes,nadia.fernandes@example.com,a7a27cb4-954c-4a66-9bc4-e791a340cd5c,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
97656269-6d9a-4b5d-9ca3-299359beab9e,Ravi Mwangi,ravi.mwangi@example.com,1dce92dd-f39e-4803-a093-80ac3b834af4,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
51979e04-2f0d-405d-a6dc-ac551f75302e,Elena Kaur,elena.kaur@example.com,fe9197ff-a58b-4123-848e-4d0707fdd322,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
816e490b-b860-4f3e-be09-ae745cc5f99e,Kofi Zhang,kofi.zhang@example.com,c7288f27-5e2d-4127-bd5c-4f5d689818d6,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
6eba39fd-2fce-4ea6-935f-52406f45dd00,Marisol Kovac,marisol.kovac@example.com,8c9d050b-7093-4e26-944e-20c0adc8f22d,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
87e4c4d5-2e33-463c-8629-d73b584d9dae,Dmitri Santos,dmitri.santos@example.com,ffeacc1a-d6b1-4c18-9e27-4ad0d78d0529,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
c93330be-27ce-4ccc-ba5d-f10b36ef2a2a,Aisha Costa,aisha.costa@example.com,7f5112d2-ea89-40fd-8906-1e292d58acd7,5b37c228-6d21-4187-b8a2-3139a9a420a4
cc83cbba-5a52-451c-a53e-5c266c83e0fb,Sebastian Castillo,sebastian.castillo@example.com,dabb5a8c-efbb-4070-a75f-b8870ee8861a,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
1039fa34-e68a-47dd-a963-3db62b3acea7,Thandiwe Okonkwo,thandiwe.okonkwo@example.com,79cf8452-fece-4aac-844f-a9f241620cc0,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
187a4871-af79-4e9d-bb51-cbf6dcbc8c41,Hassan Lindgren,hassan.lindgren@example.com,098ca275-9396-4f6b-bdb1-426a1f058a5b,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
d18434c8-035d-4a1a-aea1-eeb43d321721,Freya Suzuki,freya.suzuki@example.com,9c1d11c3-daaf-4297-a342-6f7499a430f3,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
e0b3aa3d-a23d-4882-b7eb-0829e4aeaaf0,Rafael Nguyen,rafael.nguyen@example.com,58c88a08-1afe-456e-802e-ee824151bac7,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
70c41ffe-92c3-46e4-8b66-b39c553f7ee9,Ling Wang,ling.wang@example.com,e4b7cbd1-c915-4592-abfa-3952bf689595,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
6678d924-746c-49f7-8cd2-d2c4d92fc7ab,Mateus Johnson,mateus.johnson@example.com,799eaba1-80f2-4a16-8881-5050c30408a2,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
0d18e95a-1755-475b-bffe-12c843a20e11,Esperanza Park,esperanza.park@example.com,32ca69fb-18c7-4af7-96b9-5d72782fa123,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
b2f64a07-ec8c-4501-816a-587cab5047a2,Bjorn Moreau,bjorn.moreau@example.com,ab074628-2616-43c7-b1c0-65ddb8663f82,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
5d8cd738-6a65-4903-a063-b766a7545529,Saanvi Rossi,saanvi.rossi@example.com,4bc6ede8-15b2-451c-b0a6-1bb3c2c87519,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
f9db6075-e425-46de-9d9b-da4f1601017d,Idris Nakamura,idris.nakamura@example.com,c106baf2-30b4-4e0e-86f1-cc5a13ef390a,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
de102cca-5f1a-4398-a5db-f61a832f4700,Carmen Khan,carmen.khan@example.com,46619af7-bee0-435c-80eb-35907d9cf170,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
531e54ac-22cc-4d3f-95d4-250d5b2868bf,Wei Ahmadi,wei.ahmadi@example.com,73c95403-e79d-4977-81ab-61fb0990b476,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
09a7016b-52a7-43b2-b30d-4f303b566bc1,Anika Abebe,anika.abebe@example.com,fefcb0a9-5e35-41a7-baa7-2be57bddf02d,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
96ab811c-c5f2-4220-adea-5edeb028cc9a,Joaquin Kowalski,joaquin.kowalski@example.com,f9b6641f-c902-4b47-944b-e2e5f714a16c,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
17537abd-fc40-4bac-9d49-22369972aaab,Naomi Boateng,naomi.boateng@example.com,3813af36-62d5-4ace-ab6e-8ac947a5d950,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
25150c2a-f8cb-4d48-aa8b-c165ae09eac5,Tobias Cohen,tobias.cohen@example.com,16b3fed4-6271-46f6-8204-f7961c952cbd,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
bdcb4f86-be36-4ed3-b2db-6d5baa3d2338,Layla Patel,layla.patel@example.com,97c68fc9-8476-4fba-8383-fa958bb1f3ea,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
9e13d460-114e-4706-a257-42c2ff57f779,Emeka Jorgensen,emeka.jorgensen@example.com,d6bc34b5-23b3-4f72-9d16-0919e21b2a64,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
4e391475-86f0-44ea-acc1-75a7faf0e78b,Valentina Liu,valentina.liu@example.com,d318bf37-a704-4e8c-be2c-71d22e727a18,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
830e75ad-716b-41e6-a532-1e9da7911e39,Hana Delgado,hana.delgado@example.com,295aa200-dc36-4b74-b4b7-40b2d3582b44,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
754da3ee-f505-447d-9c2d-b7748560094b,Marcus Bianchi,marcus.bianchi@example.com,e62a3f06-ef11-46f4-be18-2d4c6bea66d1,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
02e4d7c0-871a-49dd-87c0-c14c93ec97fc,Rania Mensah,rania.mensah@example.com,03659020-6917-439f-83c1-148d9b8099e7,5b37c228-6d21-4187-b8a2-3139a9a420a4
5f82379d-c466-422e-9e65-d73f3d13dbb4,Pedro Vargas,pedro.vargas@example.com,92a3a80c-a849-400f-af09-583f77539f44,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
afe8a298-80c2-46f2-ba92-0d4e53f1b0e0,Indira Lindqvist,indira.lindqvist@example.com,4bd88819-8aff-46ad-8e23-b0bb7e9699b0,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
3a169393-eb04-40af-a5e9-3c6a604ef7e8,Soren Sorensen,soren.sorensen@example.com,b93e9286-f295-4ec5-8793-86eb6fead1c8,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
186e15ea-503e-4c04-ae0f-181c869a576c,Gabriela Novak,gabriela.novak@example.com,fda02fc4-8023-40bc-8ae9-961a4f962d62,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
4cc440e9-468c-45f5-982d-5a370f8cde82,Aaliyah Al-Farsi,aaliyah.al-farsi@example.com,ab3f693b-d022-480a-a3a0-13755d5e21fd,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
cb4bc75e-22fe-43a4-a73b-ad15e82ff177,Mateo Chowdhury,mateo.chowdhury@example.com,674671b6-8bb3-46b4-89d8-fd2d3ced8f51,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
8274544e-fc05-4075-ae47-6b883c2f7454,Priya Dubois,priya.dubois@example.com,82854fc1-d670-4a59-9616-c99acdd8b951,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
e5116f6d-fb3f-47d0-acf2-8a1e0901e20f,Liam Haddad,liam.haddad@example.com,5db77c3e-b5f4-42b6-9e9e-c8cff6105516,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
64fe956f-eee3-4464-835b-b719bb2e09aa,Fatima Ferreira,fatima.ferreira@example.com,5c8eff8b-2bae-4a21-8a27-bc6aa66297df,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
ffe1d1c8-a6f1-414c-8bc5-244d923d1e1e,Chen Petrov,chen.petrov@example.com,94d9153d-1b13-4e2b-95d5-8311ea3d15ad,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
a63e130e-a699-4eff-b388-ee7601761df8,Sofia Iqbal,sofia.iqbal@example.com,247b4f90-a788-42db-aa4b-a6971c97276a,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
70ff6865-75cb-4ea6-aa53-04406d0e6c0a,Kwame Yamamoto,kwame.yamamoto@example.com,627296d5-9796-466d-896b-03b066446030,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
1b1b1010-5c0d-4d19-9cb2-5d0b00babe45,Yuki Garcia,yuki.garcia@example.com,b9990e62-40be-462e-b80b-dbf8e367e6be,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
8f0db880-652f-4c70-a810-c3aeb18bf7f8,Diego Sharma,diego.sharma@example.com,85fa7775-0bed-40d7-b3a9-f2d5e11f4d39,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
8ae1fc66-31e6-4b04-891a-2f552cd04340,Amara Adeyemi,amara.adeyemi@example.com,b801f3a7-adcd-4582-85d6-bed0b987cdbe,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
325fda78-008b-48f4-9601-dd5c583316b7,Noah Okafor,noah.okafor@example.com,079fdeb3-1809-4a93-af57-c79279a588db,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
e9b01e70-17f4-4dc9-9044-f4e37ec317cd,Ananya Silva,ananya.silva@example.com,92e4c07a-2828-4756-a08f-ed11f523b7cb,fbb76dd1-211d-445e-9e9c-16d8e6c460c9
